"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","VersionInfo","BaseName","Target","LinkType","Length","DirectoryName","Directory","IsReadOnly","FullName","Extension","Name","Exists","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","Attributes"
"Microsoft.PowerShell.Core\FileSystem::D:\Program Files (x86)\Steam\steamapps\common\Kerbal Space Program\Logs\ModuleManager\ModuleManager.log","Microsoft.PowerShell.Core\FileSystem::D:\Program Files (x86)\Steam\steamapps\common\Kerbal Space Program\Logs\ModuleManager","ModuleManager.log","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\Program Files (x86)\Steam\steamapps\common\Kerbal Space Program\Logs\ModuleManager\ModuleManager.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","ModuleManager",,,"51878","D:\Program Files (x86)\Steam\steamapps\common\Kerbal Space Program\Logs\ModuleManager","D:\Program Files (x86)\Steam\steamapps\common\Kerbal Space Program\Logs\ModuleManager","False","D:\Program Files (x86)\Steam\steamapps\common\Kerbal Space Program\Logs\ModuleManager\ModuleManager.log",".log","ModuleManager.log","True","14.10.2020 21:45:48","14.10.2020 19:45:48","06.03.2021 21:36:56","06.03.2021 20:36:56","06.03.2021 21:35:46","06.03.2021 20:35:46",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_063452_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_063452_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_063452_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_063452_preprocessorCCM",,,"51901","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_063452_preprocessorCCM.log",".log","20220329_063452_preprocessorCCM.log","True","29.03.2022 18:34:52","29.03.2022 16:34:52","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 18:34:52","29.03.2022 16:34:52",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082432_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_082432_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082432_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_082432_preprocessorCCM",,,"52041","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082432_preprocessorCCM.log",".log","20220329_082432_preprocessorCCM.log","True","29.03.2022 20:24:32","29.03.2022 18:24:32","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 20:24:32","29.03.2022 18:24:32",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085302_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_085302_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085302_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_085302_preprocessorCCM",,,"52041","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085302_preprocessorCCM.log",".log","20220329_085302_preprocessorCCM.log","True","29.03.2022 20:53:02","29.03.2022 18:53:02","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 20:53:02","29.03.2022 18:53:02",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_092652_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_092652_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_092652_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_092652_preprocessorCCM",,,"52333","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_092652_preprocessorCCM.log",".log","20220329_092652_preprocessorCCM.log","True","29.03.2022 21:26:52","29.03.2022 19:26:52","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 21:26:52","29.03.2022 19:26:52",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085432_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_085432_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085432_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_085432_preprocessorCCM",,,"52804","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085432_preprocessorCCM.log",".log","20220329_085432_preprocessorCCM.log","True","29.03.2022 20:54:32","29.03.2022 18:54:32","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 20:54:32","29.03.2022 18:54:32",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082511_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_082511_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082511_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_082511_preprocessorCCM",,,"52804","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082511_preprocessorCCM.log",".log","20220329_082511_preprocessorCCM.log","True","29.03.2022 20:25:12","29.03.2022 18:25:12","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 20:25:12","29.03.2022 18:25:12",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\.metadata\.plugins\com.genuitec.eclipse.code.core\.codeMixData\29\logs\20191219T234151\renderer1.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\.metadata\.plugins\com.genuitec.eclipse.code.core\.codeMixData\29\logs\20191219T234151","renderer1.log","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\dev\.metadata\.plugins\com.genuitec.eclipse.code.core\.codeMixData\29\logs\20191219T234151\renderer1.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","renderer1",,,"57923","D:\dev\.metadata\.plugins\com.genuitec.eclipse.code.core\.codeMixData\29\logs\20191219T234151","D:\dev\.metadata\.plugins\com.genuitec.eclipse.code.core\.codeMixData\29\logs\20191219T234151","False","D:\dev\.metadata\.plugins\com.genuitec.eclipse.code.core\.codeMixData\29\logs\20191219T234151\renderer1.log",".log","renderer1.log","True","19.12.2019 23:41:53","19.12.2019 22:41:53","03.12.2021 00:32:13","02.12.2021 23:32:13","19.12.2019 23:42:21","19.12.2019 22:42:21",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\cygwin64\var\log\setup.log","Microsoft.PowerShell.Core\FileSystem::D:\cygwin64\var\log","setup.log","D","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","File:             D:\cygwin64\var\log\setup.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","setup",,,"59950","D:\cygwin64\var\log","D:\cygwin64\var\log","False","D:\cygwin64\var\log\setup.log",".log","setup.log","True","21.05.2020 22:21:51","21.05.2020 20:21:51","21.05.2020 22:34:23","21.05.2020 20:34:23","21.05.2020 22:34:23","21.05.2020 20:34:23",,"Archive"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_063420_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_063420_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_063420_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_063420_preprocessorCCM",,,"68329","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_063420_preprocessorCCM.log",".log","20220329_063420_preprocessorCCM.log","True","29.03.2022 18:34:20","29.03.2022 16:34:20","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 18:34:20","29.03.2022 16:34:20",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085443_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_085443_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085443_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_085443_preprocessorCCM",,,"71504","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085443_preprocessorCCM.log",".log","20220329_085443_preprocessorCCM.log","True","29.03.2022 20:54:44","29.03.2022 18:54:44","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 20:54:44","29.03.2022 18:54:44",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082518_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_082518_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082518_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_082518_preprocessorCCM",,,"71504","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082518_preprocessorCCM.log",".log","20220329_082518_preprocessorCCM.log","True","29.03.2022 20:25:18","29.03.2022 18:25:18","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 20:25:18","29.03.2022 18:25:18",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_093004_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_093004_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_093004_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_093004_preprocessorCCM",,,"72012","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_093004_preprocessorCCM.log",".log","20220329_093004_preprocessorCCM.log","True","29.03.2022 21:30:04","29.03.2022 19:30:04","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 21:30:04","29.03.2022 19:30:04",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085436_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_085436_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085436_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_085436_preprocessorCCM",,,"78448","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_085436_preprocessorCCM.log",".log","20220329_085436_preprocessorCCM.log","True","29.03.2022 20:54:38","29.03.2022 18:54:38","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 20:54:38","29.03.2022 18:54:38",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082514_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_082514_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082514_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_082514_preprocessorCCM",,,"78448","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_082514_preprocessorCCM.log",".log","20220329_082514_preprocessorCCM.log","True","29.03.2022 20:25:14","29.03.2022 18:25:14","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 20:25:14","29.03.2022 18:25:14",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220327_Onbase_Archive_FS_Avaibility.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220327_Onbase_Archive_FS_Avaibility.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220327_Onbase_Archive_FS_Avaibility.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220327_Onbase_Archive_FS_Avaibility",,,"87577","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220327_Onbase_Archive_FS_Avaibility.log",".log","20220327_Onbase_Archive_FS_Avaibility.log","True","27.03.2022 23:45:00","27.03.2022 21:45:00","20.04.2022 23:42:57","20.04.2022 21:42:57","27.03.2022 23:45:00","27.03.2022 21:45:00",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_092026_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_092026_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_092026_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_092026_preprocessorCCM",,,"88482","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_092026_preprocessorCCM.log",".log","20220329_092026_preprocessorCCM.log","True","29.03.2022 21:20:26","29.03.2022 19:20:26","20.04.2022 23:42:58","20.04.2022 21:42:58","29.03.2022 21:20:26","29.03.2022 19:20:26",,"Normal"
"Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_062041_preprocessorCCM.log","Microsoft.PowerShell.Core\FileSystem::D:\dev\40_PowerShell\tcs\data\input\Logs","20220329_062041_preprocessorCCM.log","D","Microsoft.PowerShell.Core\FileSystem","False","-----","-----","File:             D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_062041_preprocessorCCM.log
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
","20220329_062041_preprocessorCCM",,,"88482","D:\dev\40_PowerShell\tcs\data\input\Logs","D:\dev\40_PowerShell\tcs\data\input\Logs","False","D:\dev\40_PowerShell\tcs\data\input\Logs\20220329_062041_preprocessorCCM.log",".log","20220329_062041_preprocessorCCM.log","True","29.03.2022 18:20:42","29.03.2022 16:20:42","20.04.2022 23:42:57","20.04.2022 21:42:57","29.03.2022 18:20:42","29.03.2022 16:20:42",,"Normal"
